_id,name,locationStatus,direction,timestamp,rssiOne,rssiTwo
A947AF9488B7D4989DB48A821AC07796,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367552363,-92,-87
93461158803D0AEDE7CDCF6904D8D883,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367553128,-89,-92
A04C3A8AC3C60C93B3EF7BBAD090E2A7,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367553408,-85,-95
074A87FE4964D18B33ED0A0689109794,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367553381,-85,-86
574C1B70357F92EEFFE0DBC42B1C66A4,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367553118,-91,-87
554678CA420712C2111C9CD20D02F2A8,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367555180,-84,-92
794747362207845A56A39F1156CC67AB,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367553979,-89,-92
F5498C1E8965170570E18FC58CC996AD,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367554275,-87,-85
D648D8CF667FA5235334D31778A41AA3,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367555590,-90,-87
A742A2694BAA11B4203EA1ABCE05E09E,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367555180,-84,-92
4044C3A7E2DF6A76096AE1B55C378589,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367555407,-83,-92
D3444E4227D032D2167D7401AE5B8C8A,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367555135,-75,-84
7D4D890CA8BFF6C0764D02435A6086A7,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367555590,-90,-87
D642A60D4A77F9F690D60D5D27041082,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367558529,-86,-92
8B4D56FCFC86856989BCF2986C130C91,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367557084,-81,-92
7444ABDD49C68F6F301065F844335690,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367557184,-81,-91
BC4F82018B3DCF00F2F45FDA05D456A6,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367557099,-87,-92
B340E9944846813C11FB0139314C1DAA,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367558529,-86,-92
D648A189F97E10C1445E799458DB1EB2,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367558475,-90,-90
3B431123C071660EF5B4F702FACCDAA1,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367557952,-87,-87
2F48E457372A7F9816D8EF2AB6D91EA6,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367558223,-87,-93
8F47A91F875A29B9AD50A8FD0D16D5BC,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367560884,-83,-93
044641476135E5CD07CB5C0AD0F9D78A,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367559203,-90,-98
174EFFA68BD97BBAEE7BAC44E14262AA,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367559401,-87,-90
AB451570C82677060C0988B93827E297,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367559194,-78,-91
AF40E2B84AE0897E1ABA71DE57378083,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367560884,-83,-93
DA49B748CB9A34833E5CA95B5182F5AA,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367560414,-93,-93
C8403CFEDE3652C6337E4966B8694BBC,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367560368,-87,-89
374586AC227289C596C5E72FB9F32883,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367560478,-82,-89
AC44845920529620D719E15089CE8297,FF:FF:C2:1D:9B:54,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367561342,-87,-93
304DD561194B982A0F83B42ABF9462AB,FF:FF:C2:1D:9B:52,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367561306,-90,-89
1A4557AD0F46AD29C7FE6AA418D5C2AF,FF:FF:C0:22:3D:C1,OUTSIDE,FROM_OUTSIDE_TO_INSIDE,1551367561398,-88,-86
EE481589F46479AF5941DAC17693FFA0,FF:FF:C2:1D:9B:71,OUTSIDE,FROM_INSIDE_TO_OUTSIDE,1551367561235,-75,-83
